8.429967116783219576e+07,1.722474880304369904e+00,2.356162243552669899e+00,5.306591017567819923e-01,6.230521244184430429e+00
8.429967092919260263e+07,1.795834169199149954e+00,2.522899197716550024e+00,5.292023555924280087e-01,6.230521236759599901e+00
8.429967040318320692e+07,2.038504968762850034e+00,2.805946523278489924e+00,5.294937048252990053e-01,6.230521238244570270e+00
8.429966962377619743e+07,2.377020334849819783e+00,3.245672733063159843e+00,5.306591017567819923e-01,6.230521244184430429e+00
8.429966862494429946e+07,2.737913323314419944e+00,3.882446339895230025e+00,5.318244986882639802e-01,6.230521250124289701e+00
8.429966744065989554e+07,3.047716990010989946e+00,4.756635856599370271e+00,5.321158479211349768e-01,6.230521251609250299e+00
8.429966610489539802e+07,3.232964390793879872e+00,5.908609796000230396e+00,5.306591017567819923e-01,6.230521244184430429e+00
8.429966465890079737e+07,3.243703009043919838e+00,7.347070566800240066e+00,5.274542601952040277e-01,6.230521227849820320e+00
8.429966317303699255e+07,3.124038038247780147e+00,8.954056161212760045e+00,5.259975140308510433e-01,6.230521220424999562e+00
8.429966172494199872e+07,2.941589099418589814e+00,1.057993846732889942e+01,5.306591017567819923e-01,6.230521244184430429e+00
8.429966039893749356e+07,2.753471587017129796e+00,1.208240647038149973e+01,5.423130710716089764e-01,6.230521303583009818e+00
8.429965930607829988e+07,2.574783989294660014e+00,1.334841754417029946e+01,5.478487064961510278e-01,6.230521331797329587e+00
8.429965856410279870e+07,2.410120567950059911e+00,1.427224615963659993e+01,5.306591017567819923e-01,6.230521244184430429e+00
8.429965822363799810e+07,2.267970448757639979e+00,1.480138035409309971e+01,4.841400629510489995e-01,6.230521022924720320e+00
8.429965806686609983e+07,2.172402213793410031e+00,1.509616243033750038e+01,4.416982456612090213e-01,6.230520917492239796e+00
8.429965780885809660e+07,2.151379309208799828e+00,1.537014825753870007e+01,4.467430178406979757e-01,6.230521244184430429e+00
8.429965724057060480e+07,2.214494604777240028e+00,1.579750452302119967e+01,5.245581071417060315e-01,6.230522069824689702e+00
8.429965645650289953e+07,2.297858664760159986e+00,1.639484118673090052e+01,6.279246800114599569e-01,6.230522463340290251e+00
8.429965562703989446e+07,2.319211477040969971e+00,1.713937902676950031e+01,6.914982625959430473e-01,6.230521244184430429e+00
8.429965490619890392e+07,2.220555425614629819e+00,1.796462016751700119e+01,6.857572031979020100e-01,6.230518162883080358e+00
8.429965438252750039e+07,2.040942478922259884e+00,1.862919211846769940e+01,7.244711387471369779e-01,6.230516694253179999e+00
8.429965412820540369e+07,1.843687001516489898e+00,1.884800373539420093e+01,9.572325283302099974e-01,6.230521244184430429e+00
8.429965422209100425e+07,1.690002093126240057e+00,1.838947484338029881e+01,1.475549249788939976e+00,6.230532743749559899e+00
