,DATE,S,I,Q,R,D,Pol1,Pol2,Pol3,Pol4,Pol5,Pol6,Pol7,Pol8,Pol9,Pol10
152,2020-06-27,51342330.80052195,57.92039059638877,1066.799462098234,105.09242001528719,0.15072700601220207,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
153,2020-06-28,51342389.08857824,58.72282659041263,1015.941724941728,96.8854311261694,0.12496076831469213,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
154,2020-06-29,51342431.77879676,59.31271309484814,981.8885102526284,87.58859672999402,0.1949048227725776,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
155,2020-06-30,51342459.89424978,59.99259339947613,962.775257853986,77.76627622638372,0.3351444078075343,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
156,2020-07-01,51342477.062937215,61.04217390975995,954.5454545454573,67.60571084644901,0.5072451505990754,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
157,2020-07-02,51342486.37696625,62.532289501720584,953.5684871983206,57.60753429942966,0.6782444199620179,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
158,2020-07-03,51342488.78487301,63.698288933609426,957.9173429703424,49.52595020708228,0.8370665512523959,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
159,2020-07-04,51342484.699300855,63.56664943423548,966.0909090909119,45.428554669292794,0.9781076214615475,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
160,2020-07-05,51342475.40478351,61.493120038776915,976.2636827135814,46.512017380800955,1.0899180219700932,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
161,2020-07-06,51342465.67341616,58.15053700788856,985.3126006885582,50.489302415762126,1.1376654017157835,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
162,2020-07-07,51342461.1491843,54.541008408594436,989.7902097902127,54.20244744318558,1.0806717240256503,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
163,2020-07-08,51342465.54952783,51.60003932016364,987.328780566036,55.38183832590412,0.9033356268666332,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
164,2020-07-09,51342474.885703996,49.99672287084568,979.8794786559998,55.31125370204488,0.6903624467652987,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
165,2020-07-10,51342483.2424244,50.33354920113521,970.4731934731964,56.16282040355855,0.5515341948881202,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
166,2020-07-11,51342486.555096254,52.76406554342755,961.5369681380652,59.337361803410545,0.5700299373107293,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
167,2020-07-12,51342488.16190917,55.64604749772079,953.0824606004356,63.1504874386252,0.7226169597453911,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
168,2020-07-13,51342493.251748405,56.88832775591378,944.5174825174853,65.14650338724155,0.959459602813529,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
169,2020-07-14,51342505.412769616,55.06147476275189,935.3885804136211,63.67704497987978,1.2236518911212713,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
170,2020-07-15,51342521.83021028,51.38299997436677,925.7972402821692,60.3230645574846,1.4300065852135635,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
171,2020-07-16,51342538.088578254,47.732150599736606,915.9836829836858,57.47284371358186,1.486266129620057,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
172,2020-07-17,51342550.43467917,45.78810174248066,906.3421039741944,56.86188229558995,1.3367544930530744,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
173,2020-07-18,51342557.764509596,46.42974008478238,897.8825970915897,57.61455316649748,1.0721217409556245,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
174,2020-07-19,51342559.63636379,50.33588020346622,891.7692307692333,58.20244744318559,0.8195994629533888,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
175,2020-07-20,51342555.92336572,57.49698785037776,889.1569292702094,57.50908658251671,0.6771522446121003,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
176,2020-07-21,51342547.75795796,65.15013347744693,891.1640401764902,56.06571340127832,0.625676655257701,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
177,2020-07-22,51342536.587412745,69.84403871162478,898.8997668997696,54.8155010562392,0.6168022601561853,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
178,2020-07-23,51342524.45789013,68.98618482376244,912.1705570853616,54.53677892044632,0.6121107127629295,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
179,2020-07-24,51342515.81110144,63.41909166031178,925.5718353130586,55.34850123205944,0.6129920192908385,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
180,2020-07-25,51342515.68764584,54.844038711624734,932.396270396273,57.204778445516595,0.6307882741421993,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
181,2020-07-26,51342527.67769145,45.086719921869104,927.5831854773702,59.74841591807845,0.6675088908970528,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
182,2020-07-27,51342549.569682434,36.47048705047598,912.6585210145271,61.3769986182964,0.6878325598464551,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
183,2020-07-28,51342577.70163186,31.443106310692272,890.7948717948744,60.17680641754457,0.6471052904592156,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
184,2020-07-29,51342608.22476635,31.547277574619237,865.2221607306337,55.247481296259366,0.5218357210877406,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
185,2020-07-30,51342636.543166414,34.70543534977543,839.3996232343912,49.74211367112655,0.3731830056188228,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
186,2020-07-31,51342657.87412603,37.93494780253377,816.8438228438253,47.827156067894194,0.28346892682285113,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
187,2020-08-01,51342669.5113905,39.027372955039624,799.6697584083641,52.24203465502202,0.3129651526924615,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
188,2020-08-02,51342677.05451033,38.87102825252815,784.38617002444,60.01807017181635,0.4337428921092762,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
189,2020-08-03,51342688.17948734,39.12842099600697,766.1002331002354,66.75955700029516,0.5958232391771643,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
190,2020-08-04,51342708.793990985,40.76401989819408,741.4075339446523,69.0465481235828,0.75142872005768,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
191,2020-08-05,51342737.73236136,41.950139318648844,712.8573024694687,67.36213092922891,0.8615875891431181,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
192,2020-08-06,51342772.06060621,40.16105502864101,684.4871794871815,63.16515140588956,0.8895295328834586,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
193,2020-08-07,51342807.85041737,34.53193227308477,659.7274735070743,57.84188356518648,0.8118149576953612,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
194,2020-08-08,51342837.19622299,30.841494191472094,639.5791638255754,52.48831351060433,0.6583271498622028,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
195,2020-08-09,51342851.19813536,36.5293533969394,624.4358974358994,48.12785536859349,0.4722801156340403,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
196,2020-08-10,51342841.22228056,56.901828008559775,616.9474429586,45.39604387022637,0.2959262705659155,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
197,2020-08-11,51342799.69884014,88.73205816915306,628.7880555235885,43.37689616506367,0.1676716674328103,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
198,2020-08-12,51342719.32400948,126.65988952747578,673.8881118881139,40.7665500072881,0.12496076831469213,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
199,2020-08-13,51342594.58757865,165.96064366474732,763.1347446438605,36.88851337957578,0.19204134105923792,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
200,2020-08-14,51342427.153716505,204.45154589203878,895.2421097202459,33.57577517857629,0.340374376584964,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
201,2020-08-15,51342220.48018664,240.585297452884,1065.8811188811223,33.28869452943261,0.5282241715780964,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
202,2020-08-16,51341979.84171989,272.6899409723126,1270.0052472909754,37.514522520518966,0.7120910015033148,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
203,2020-08-17,51341717.78091621,298.59488460133684,1499.6982237168304,43.84807809313467,0.8414190569391117,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
204,2020-08-18,51341448.65734282,316.00487787246465,1746.3263403263456,48.911072151810274,0.8638885072424329,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
205,2020-08-19,51341182.72075643,323.92536663062936,2002.873533221529,50.48348307953014,0.7603823138387145,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
206,2020-08-20,51340913.781671695,326.5645819704668,2268.7943142417803,50.97835917309374,0.6445946064273523,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
207,2020-08-21,51340631.5407927,329.43145129903814,2545.160839160847,53.96701620775435,0.6634223067762324,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
208,2020-08-22,51340329.87648129,336.6045350399664,2831.2246982136903,62.139103860014615,0.9187032755889135,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
209,2020-08-23,51340019.377729975,346.4409256831217,3118.9552194801245,74.65760741137473,1.3320391293116458,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
210,2020-08-24,51339714.811188966,355.86734873493566,3398.501165501176,89.80384604458429,1.7799724233263516,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
211,2020-08-25,51339429.41417236,361.60840570027193,3661.4644864939064,106.1209140856531,2.1555430346676423,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
212,2020-08-26,51339170.306649655,359.58020207772125,3905.2598833795205,123.19900643363187,2.41778012698088,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
213,2020-08-27,51338943.07925424,345.4967193643062,4128.755244755257,140.8900931308315,2.542210185564116,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
214,2020-08-28,51338752.93734737,317.3490477516728,4329.428881322276,158.5294190606487,2.5188261722323437,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
215,2020-08-29,51338603.54520184,282.23671220996073,4499.200792197408,173.3853284708228,2.3954869548683364,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
216,2020-08-30,51338498.181818336,249.53634640393304,4628.601398601413,182.20944045017896,2.2345178778718076,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
217,2020-08-31,51338437.45294607,226.2258273956482,4711.502971900056,183.48995084472386,2.091825459199745,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
218,2020-09-01,51338411.27132835,209.68800583634615,4755.145184039162,182.66136252919054,1.9976409110382134,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
219,2020-09-02,51338406.876457036,194.90697577456223,4770.109557109572,186.89475513549368,1.9757766191305484,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
220,2020-09-03,51338414.86012423,178.42682788377238,4763.967070152095,201.46059128803407,2.048908119461716,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
221,2020-09-04,51338439.223323196,163.03163933721524,4732.246530007423,224.0268655811571,2.2351635489832025,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
222,2020-09-05,51338487.31934748,153.06548393307025,4667.466200466215,250.36095560169431,2.5515341948881263,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
223,2020-09-06,51338565.220690735,151.2394417806949,4564.895086091321,276.4204848670391,2.9878181983531085,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
224,2020-09-07,51338673.876647174,153.7326182341592,4430.805154534357,298.9240606168318,3.425041116488784,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
225,2020-09-08,51338812.95571111,155.09112495871128,4274.219114219127,314.78053602127494,3.717035360389295,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
226,2020-09-09,51338980.39084423,151.31893623583062,4103.08238777917,322.2045030352763,3.766850380947406,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
227,2020-09-10,51339167.17287763,144.25147681192172,3921.0312546869645,324.6335087525656,3.6744037882503946,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
228,2020-09-11,51339362.55710971,137.1820340496203,3730.6247086247204,326.810839051578,3.5888302321841663,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
229,2020-09-12,51339558.66037768,132.56864323199707,3534.6304089804507,331.2888872970069,3.615204475071738,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
230,2020-09-13,51339759.045673855,129.52833132386183,3336.650677965374,331.85647679857857,3.6823617289845743,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
231,2020-09-14,51339970.13752929,126.34287321045944,3140.496503496513,320.11153835227725,3.675077318431253,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
232,2020-09-15,51340193.190645166,121.67144830665613,2951.3072255436764,291.07987632772483,3.5143263208838507,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
233,2020-09-16,51340408.780403025,115.68285414580457,2779.5355922878257,253.4987893890924,3.2658828256684433,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
234,2020-09-17,51340592.31235447,108.92329279087899,2636.962703962712,219.53344977418843,3.0317206750746077,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
235,2020-09-18,51340726.777077086,102.10807777607663,2530.592816963694,198.39822850981443,2.8873213280142154,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
236,2020-09-19,51340825.50525233,96.62896852048686,2448.3228123325666,187.50429177874386,2.8021967098883254,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
237,2020-09-20,51340909.41258757,94.04683591442206,2373.2727272727348,181.31200455274305,2.7193663627202946,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
238,2020-09-21,51340995.32903668,95.10050566548617,2292.5686791821013,175.1563292399019,2.6089708997654157,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
239,2020-09-22,51341083.74153948,97.24062275044929,2209.361106236567,167.87061799360464,2.5496352192067318,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
240,2020-09-23,51341171.05128221,97.0957869633731,2130.8065268065334,159.16282040355884,2.6471052904592223,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
241,2020-09-24,51341254.3314512,92.40348001440937,2062.349681191826,148.7205357190899,2.9583735479595212,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
242,2020-09-25,51341333.34323287,85.33671127807028,2002.5881974099739,136.14996182799385,3.345418286230879,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
243,2020-09-26,51341408.51981367,79.17737204495815,1948.4079254079315,121.03694627768463,3.621464264818199,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
244,2020-09-27,51341478.64309609,76.47473100488318,1898.3055823236198,103.69576706240817,3.6443451886637086,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
245,2020-09-28,51341535.88984666,76.84756644448724,1857.2213540588245,87.35442396373938,3.450330544298927,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
246,2020-09-29,51341570.78554794,79.18203404962014,1831.7062937062992,75.96934721008544,3.1202987636526958,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
247,2020-09-30,51341577.904677846,82.3676298416084,1824.9119746643821,72.8468831595278,2.732356158953038,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
248,2020-10-01,51341568.01769568,85.30721118368558,1826.39205155376,78.69304268884532,2.3535205636247043,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
249,2020-10-02,51341555.94405609,86.9069757745619,1822.3006993007048,93.56375280449109,2.048037691391621,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
250,2020-10-03,51341555.06686478,86.4295232089734,1801.4533220923538,115.94939410993729,1.8644174738350228,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0
251,2020-10-04,51341573.02383153,84.563060665759,1763.310241159303,138.078161596732,1.7882267139653538,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
252,2020-10-05,51341616.016317174,82.35219721978332,1709.9930069930122,150.61270385344224,1.789296432650361,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
253,2020-10-06,51341685.49815662,80.74117902158306,1645.5140532055505,147.17101932729852,1.8391135016366689,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
254,2020-10-07,51341763.93308116,80.27280052438287,1581.4493458914214,133.19250590018513,1.9157881961864045,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
255,2020-10-08,51341829.0372962,81.38949325707937,1531.265734265739,117.07191131264965,1.9990866424405715,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
256,2020-10-09,51341864.49571991,84.21475685254043,1504.3754689704786,105.6090989345357,2.0684770024236916,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
257,2020-10-10,51341877.86812173,87.59636335951896,1493.9724063550707,99.22439465287077,2.10223558169435,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
258,2020-10-11,51341882.68298384,90.06315293073907,1489.1958041958087,96.74323998397826,2.078340721694651,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
259,2020-10-12,51341890.33049882,90.51746622477785,1481.2156171441095,96.71328703302395,1.9866524484661015,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
260,2020-10-13,51341903.647700615,89.35564592362455,1469.324587351882,96.571030260543,1.864557526447821,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
261,2020-10-14,51341923.33333349,87.34753521512134,1454.8461538461584,93.47517471591297,1.7613244046783336,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
262,2020-10-15,51341948.30082153,85.37358444540442,1439.466629491011,85.90403907741761,1.7184471307027391,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
263,2020-10-16,51341970.3223079,84.75667259378592,1426.3238224986735,77.61439653896568,1.7463221460924414,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
264,2020-10-17,51341979.38461554,86.93028579787193,1418.9184149184193,73.68263392337214,1.8475714909254202,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
265,2020-10-18,51341968.928790465,92.65210019635877,1419.8587264994014,77.31475007926178,2.0091544251085796,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
266,2020-10-19,51341946.2127709,99.97655193230348,1428.1836277902894,84.23519195849872,2.15537908786452,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
267,2020-10-20,51341921.9487181,106.28226714985333,1442.0396270396313,88.29801853875678,2.194890838244768,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
268,2020-10-21,51341904.076048955,109.5729661962955,1459.7826568622681,85.26652914619979,2.0653205160385335,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
269,2020-10-22,51341889.44320271,110.352746231477,1480.6063473382096,78.54098450095107,1.8202408839857687,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
270,2020-10-23,51341872.12587428,109.75079861838482,1503.9137529137574,73.43088567162387,1.5422101855641137,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
271,2020-10-24,51341847.45604168,108.84520901315035,1529.4244421320145,73.72944089067595,1.3083879496853017,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
272,2020-10-25,51341815.79081561,108.50964024448275,1558.1240399232893,77.16468704594328,1.174338846997447,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
273,2020-10-26,51341778.7435899,109.56664943423563,1591.3146853146905,79.9483681891064,1.1902288335827609,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
274,2020-10-27,51341737.897419706,112.39429430471684,1629.6692767594036,79.4200146731664,1.3825162267323696,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
275,2020-10-28,51341694.71400543,115.59263498005134,1671.3437504149201,77.43030205640648,1.6828287885730693,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
276,2020-10-29,51341650.62470879,117.3172321848184,1713.8648018648069,76.95769219843041,1.999086642440572,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
277,2020-10-30,51341607.2624044,116.42117781706354,1754.6880562866731,80.14378474770541,2.2480984233934014,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
278,2020-10-31,51341567.066018656,114.54768846869771,1790.984857234293,85.78273050815254,2.3822268133813287,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
279,2020-11-01,51341532.675990835,114.03751190509813,1819.8554778554833,91.83181807255632,2.362723006076936,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
280,2020-11-02,51341505.622073546,116.44348448836966,1840.0019635174008,96.51919429478926,2.176805824866681,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
281,2020-11-03,51341482.99127256,120.16679696752762,1856.533448464567,99.15643907307593,1.9155646119925165,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
282,2020-11-04,51341460.75990692,122.8207286883149,1876.160839160845,99.32599056672883,1.6960563394102683,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
283,2020-11-05,51341435.40323485,123.01294797637219,1903.5012751742759,97.23136696949592,1.6146967072818823,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
284,2020-11-06,51341405.39227116,123.3286790769312,1934.7968284896183,95.56040661286673,1.6853363285937726,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
285,2020-11-07,51341369.69696985,127.34753521512148,1964.19580419581,97.62202786276613,1.9011845445384736,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
286,2020-11-08,51341327.942662194,137.5123211525899,1987.9427760687042,105.14229219194432,2.2234700651920845,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
287,2020-11-09,51341282.376188666,151.71860779705278,2010.667392631816,113.5158335004525,2.48549907616497,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
288,2020-11-10,51341235.899767056,166.72515759274395,2039.0955710955773,116.55442879516711,2.488597131951062,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
289,2020-11-11,51341187.74548191,180.59873627975495,2079.965296455286,110.33860717963276,2.1153998493835084,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
290,2020-11-12,51341122.46488481,196.63812278160864,2140.0628248457106,100.02390614406647,1.57378309465232,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
291,2020-11-13,51341020.9393941,219.45009931768584,2226.1864801864867,93.03461527535354,1.1529327962867237,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
292,2020-11-14,51340870.08024579,251.2985528063946,2343.4623767098606,94.84901787969325,1.073328489128742,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
293,2020-11-15,51340680.91794654,285.0757889622527,2490.327789898528,103.1613721405415,1.2806241332715764,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
294,2020-11-16,51340470.512820676,311.33121819880495,2663.547785547794,113.71992996066828,1.6517672951212234,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
295,2020-11-17,51340253.406038694,323.7221178819182,2858.8222510090345,122.74392722462989,2.069186865459096,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
296,2020-11-18,51340034.06215586,328.33723318674595,3067.590359857902,128.33653574412776,2.437237032568271,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
297,2020-11-19,51339814.42657359,334.37317624076314,3280.226107226117,129.07191131264966,2.66575330910724,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
298,2020-11-20,51339593.12215655,349.18377790892225,3490.951373290141,124.80306329400725,2.703150629051696,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
299,2020-11-21,51339355.481622316,372.751744006084,3709.3795784053946,120.49841533330792,2.6521616116461297,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
300,2020-11-22,51339083.51515167,403.2169990845861,3948.9720279720395,122.405244645983,2.654098297452229,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
301,2020-11-23,51338766.13874708,437.601477413288,4219.580837372379,134.6462276461793,2.796232156479243,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
302,2020-11-24,51338419.891697705,468.45515212713485,4516.621361917288,152.8456375429054,2.9496723765266553,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
303,2020-11-25,51338068.21911438,487.21000607759333,4831.899766899782,170.50314674388522,2.9314875748415066,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
304,2020-11-26,51337730.865288936,488.811763044899,5155.70904653752,182.7459026995825,2.6315204580879676,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
305,2020-11-27,51337412.77123728,482.2611105243627,5472.2895107467375,191.2109530314197,2.2307100905987154,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
