2.01003507156238e-08,-1.02874116874886e-08,4.80076124126053e-08,0.47433168557349,-0.235258305083843,1.4495270039775e-09,-0.000243590899817714,0.390891914873365,0.335540733979236,1,1
-2.4422955252909e-08,-3.34741967254233e-09,5.71205082937506e-08,0.194445979254156,-0.162179767911503,8.42141893257616e-10,-2.20304798548758,0.918763646753689,0,1,1
-1.91014123631019e-08,-3.07023220573634e-10,1.70738579103968e-07,0.229584890570758,-0.152487363895318,7.52862264610627e-10,-7.62758328085047,0.959703002775504,0,1,1
-1.91779757129024e-08,-2.96231837990537e-10,1.76608655283615e-08,0.248229216909208,-0.154056186266953,1.43840162217275e-09,0.259484353026389,0.92984131238428,0.0145758540754008,0,1
-4.39801597142169e-09,3.0384876267483e-10,-3.85493661989895e-09,0.305280078474746,-0.094816278507327,8.78167825518886e-10,2.24391588166715,1.28831394661498,0.0515521578333382,0,1
-1.59631215418364e-09,2.80094678393801e-09,5.29771548006245e-08,0.303516353388594,-0.126356198171049,8.24321350927934e-10,-0.987213393361121,2.39688613806192,0.0647296714007874,0,1
-1.34787078136378e-08,7.77655028594593e-10,6.41192933777714e-09,0.242445395380197,-0.075329739619931,1.77010902865408e-10,0.889192009265196,0.881146969634634,0.0161489177834973,0,1
7.53246153288047e-09,-1.4281686568876e-09,-1.77168092985905e-08,0.37617558147265,-0.106648911460268,9.59915383340668e-10,3.02305353689176,0.137448189421568,0.0685594406533249,0,1
1.3643926311276e-08,5.50124268077427e-10,-2.93894244459604e-08,0.420260958993414,-0.0686743344264496,1.12136563797274e-09,4.28612357340206,0.797733741484066,0.0726851447898011,0,1
-1.12584679195522e-08,9.56581674260054e-09,4.49071551075382e-08,0.237039035543361,-0.0958014760374666,1.26987421534651e-09,-1.51027782442481,1.59249761442165,0.0231863900045662,0,1
2.34259024678283e-08,6.9048142704788e-09,1.96519623763852e-08,0.399389574817201,-0.13009017062044,1.54788844150167e-09,1.08386744107001,1.27147455878805,0.0883940924930521,0,1
2.85481448776122e-08,1.28512944059127e-08,6.47729111076339e-08,0.331469626228754,-0.116776334581958,8.06679273091457e-10,-1.59555019006739,0.767816272473804,0.0934618702341625,0,1
