,S,I,Q,R,D,Pol1,Pol2,Pol3,Pol4,Pol5,Pol6,Pol7,Pol8,Pol9,Pol10
167,51342488.16190917,55.64604749772079,953.0824606004356,63.1504874386252,0.7226169597453911,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
168,51342493.251748405,56.88832775591378,944.5174825174853,65.14650338724155,0.959459602813529,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
169,51342505.412769616,55.06147476275189,935.3885804136211,63.67704497987978,1.2236518911212713,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
170,51342521.83021028,51.38299997436677,925.7972402821692,60.3230645574846,1.4300065852135635,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
171,51342538.088578254,47.732150599736606,915.9836829836858,57.47284371358186,1.486266129620057,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
172,51342550.43467917,45.78810174248066,906.3421039741944,56.86188229558995,1.3367544930530744,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
173,51342557.764509596,46.42974008478238,897.8825970915897,57.61455316649748,1.0721217409556245,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
174,51342559.63636379,50.33588020346622,891.7692307692333,58.20244744318559,0.8195994629533888,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
175,51342555.92336572,57.49698785037776,889.1569292702094,57.50908658251671,0.6771522446121003,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
176,51342547.75795796,65.15013347744693,891.1640401764902,56.06571340127832,0.625676655257701,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
177,51342536.587412745,69.84403871162478,898.8997668997696,54.8155010562392,0.6168022601561853,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
178,51342524.45789013,68.98618482376244,912.1705570853616,54.53677892044632,0.6121107127629295,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
179,51342515.81110144,63.41909166031178,925.5718353130586,55.34850123205944,0.6129920192908385,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
180,51342515.68764584,54.844038711624734,932.396270396273,57.204778445516595,0.6307882741421993,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
181,51342527.67769145,45.086719921869104,927.5831854773702,59.74841591807845,0.6675088908970528,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
182,51342549.569682434,36.47048705047598,912.6585210145271,61.3769986182964,0.6878325598464551,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
183,51342577.70163186,31.443106310692272,890.7948717948744,60.17680641754457,0.6471052904592156,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
184,51342608.22476635,31.547277574619237,865.2221607306337,55.247481296259366,0.5218357210877406,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
185,51342636.543166414,34.70543534977543,839.3996232343912,49.74211367112655,0.3731830056188228,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
186,51342657.87412603,37.93494780253377,816.8438228438253,47.827156067894194,0.28346892682285113,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
187,51342669.5113905,39.027372955039624,799.6697584083641,52.24203465502202,0.3129651526924615,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
188,51342677.05451033,38.87102825252815,784.38617002444,60.01807017181635,0.4337428921092762,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
189,51342688.17948734,39.12842099600697,766.1002331002354,66.75955700029516,0.5958232391771643,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
190,51342708.793990985,40.76401989819408,741.4075339446523,69.0465481235828,0.75142872005768,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
191,51342737.73236136,41.950139318648844,712.8573024694687,67.36213092922891,0.8615875891431181,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
192,51342772.06060621,40.16105502864101,684.4871794871815,63.16515140588956,0.8895295328834586,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
193,51342807.85041737,34.53193227308477,659.7274735070743,57.84188356518648,0.8118149576953612,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
194,51342837.19622299,30.841494191472094,639.5791638255754,52.48831351060433,0.6583271498622028,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
195,51342851.19813536,36.5293533969394,624.4358974358994,48.12785536859349,0.4722801156340403,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
196,51342841.22228056,56.901828008559775,616.9474429586,45.39604387022637,0.2959262705659155,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
197,51342799.69884014,88.73205816915306,628.7880555235885,43.37689616506367,0.1676716674328103,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
198,51342719.32400948,126.65988952747578,673.8881118881139,40.7665500072881,0.12496076831469213,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
199,51342594.58757865,165.96064366474732,763.1347446438605,36.88851337957578,0.19204134105923792,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
200,51342427.153716505,204.45154589203878,895.2421097202459,33.57577517857629,0.340374376584964,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
201,51342220.48018664,240.585297452884,1065.8811188811223,33.28869452943261,0.5282241715780964,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
202,51341979.84171989,272.6899409723126,1270.0052472909754,37.514522520518966,0.7120910015033148,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
203,51341717.78091621,298.59488460133684,1499.6982237168304,43.84807809313467,0.8414190569391117,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
204,51341448.65734282,316.00487787246465,1746.3263403263456,48.911072151810274,0.8638885072424329,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
205,51341182.72075643,323.92536663062936,2002.873533221529,50.48348307953014,0.7603823138387145,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
206,51340913.781671695,326.5645819704668,2268.7943142417803,50.97835917309374,0.6445946064273523,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
207,51340631.5407927,329.43145129903814,2545.160839160847,53.96701620775435,0.6634223067762324,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
208,51340329.87648129,336.6045350399664,2831.2246982136903,62.139103860014615,0.9187032755889135,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
209,51340019.377729975,346.4409256831217,3118.9552194801245,74.65760741137473,1.3320391293116458,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
210,51339714.811188966,355.86734873493566,3398.501165501176,89.80384604458429,1.7799724233263516,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
211,51339429.41417236,361.60840570027193,3661.4644864939064,106.1209140856531,2.1555430346676423,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
212,51339170.306649655,359.58020207772125,3905.2598833795205,123.19900643363187,2.41778012698088,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
213,51338943.07925424,345.4967193643062,4128.755244755257,140.8900931308315,2.542210185564116,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
214,51338752.93734737,317.3490477516728,4329.428881322276,158.5294190606487,2.5188261722323437,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
215,51338603.54520184,282.23671220996073,4499.200792197408,173.3853284708228,2.3954869548683364,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
216,51338498.181818336,249.53634640393304,4628.601398601413,182.20944045017896,2.2345178778718076,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
217,51338437.45294607,226.2258273956482,4711.502971900056,183.48995084472386,2.091825459199745,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
218,51338411.27132835,209.68800583634615,4755.145184039162,182.66136252919054,1.9976409110382134,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0
219,51338406.876457036,194.90697577456223,4770.109557109572,186.89475513549368,1.9757766191305484,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
220,51338414.86012423,178.42682788377238,4763.967070152095,201.46059128803407,2.048908119461716,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
221,51338439.223323196,163.03163933721524,4732.246530007423,224.0268655811571,2.2351635489832025,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
222,51338487.31934748,153.06548393307025,4667.466200466215,250.36095560169431,2.5515341948881263,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
223,51338565.220690735,151.2394417806949,4564.895086091321,276.4204848670391,2.9878181983531085,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
224,51338673.876647174,153.7326182341592,4430.805154534357,298.9240606168318,3.425041116488784,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
225,51338812.95571111,155.09112495871128,4274.219114219127,314.78053602127494,3.717035360389295,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
226,51338980.39084423,151.31893623583062,4103.08238777917,322.2045030352763,3.766850380947406,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
227,51339167.17287763,144.25147681192172,3921.0312546869645,324.6335087525656,3.6744037882503946,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
228,51339362.55710971,137.1820340496203,3730.6247086247204,326.810839051578,3.5888302321841663,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
229,51339558.66037768,132.56864323199707,3534.6304089804507,331.2888872970069,3.615204475071738,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
230,51339759.045673855,129.52833132386183,3336.650677965374,331.85647679857857,3.6823617289845743,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
231,51339970.13752929,126.34287321045944,3140.496503496513,320.11153835227725,3.675077318431253,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
232,51340193.190645166,121.67144830665613,2951.3072255436764,291.07987632772483,3.5143263208838507,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
233,51340408.780403025,115.68285414580457,2779.5355922878257,253.4987893890924,3.2658828256684433,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
234,51340592.31235447,108.92329279087899,2636.962703962712,219.53344977418843,3.0317206750746077,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
235,51340726.777077086,102.10807777607663,2530.592816963694,198.39822850981443,2.8873213280142154,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
236,51340825.50525233,96.62896852048686,2448.3228123325666,187.50429177874386,2.8021967098883254,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
237,51340909.41258757,94.04683591442206,2373.2727272727348,181.31200455274305,2.7193663627202946,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
238,51340995.32903668,95.10050566548617,2292.5686791821013,175.1563292399019,2.6089708997654157,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
239,51341083.74153948,97.24062275044929,2209.361106236567,167.87061799360464,2.5496352192067318,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
240,51341171.05128221,97.0957869633731,2130.8065268065334,159.16282040355884,2.6471052904592223,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
241,51341254.3314512,92.40348001440937,2062.349681191826,148.7205357190899,2.9583735479595212,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
242,51341333.34323287,85.33671127807028,2002.5881974099739,136.14996182799385,3.345418286230879,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
243,51341408.51981367,79.17737204495815,1948.4079254079315,121.03694627768463,3.621464264818199,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
244,51341478.64309609,76.47473100488318,1898.3055823236198,103.69576706240817,3.6443451886637086,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0
245,51341535.88984666,76.84756644448724,1857.2213540588245,87.35442396373938,3.450330544298927,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
246,51341570.78554794,79.18203404962014,1831.7062937062992,75.96934721008544,3.1202987636526958,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
247,51341577.904677846,82.3676298416084,1824.9119746643821,72.8468831595278,2.732356158953038,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
248,51341568.01769568,85.30721118368558,1826.39205155376,78.69304268884532,2.3535205636247043,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
249,51341555.94405609,86.9069757745619,1822.3006993007048,93.56375280449109,2.048037691391621,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
250,51341555.06686478,86.4295232089734,1801.4533220923538,115.94939410993729,1.8644174738350228,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0
251,51341573.02383153,84.563060665759,1763.310241159303,138.078161596732,1.7882267139653538,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
252,51341616.016317174,82.35219721978332,1709.9930069930122,150.61270385344224,1.789296432650361,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
253,51341685.49815662,80.74117902158306,1645.5140532055505,147.17101932729852,1.8391135016366689,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
254,51341763.93308116,80.27280052438287,1581.4493458914214,133.19250590018513,1.9157881961864045,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
255,51341829.0372962,81.38949325707937,1531.265734265739,117.07191131264965,1.9990866424405715,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
256,51341864.49571991,84.21475685254043,1504.3754689704786,105.6090989345357,2.0684770024236916,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
257,51341877.86812173,87.59636335951896,1493.9724063550707,99.22439465287077,2.10223558169435,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
258,51341882.68298384,90.06315293073907,1489.1958041958087,96.74323998397826,2.078340721694651,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
259,51341890.33049882,90.51746622477785,1481.2156171441095,96.71328703302395,1.9866524484661015,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
260,51341903.647700615,89.35564592362455,1469.324587351882,96.571030260543,1.864557526447821,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
261,51341923.33333349,87.34753521512134,1454.8461538461584,93.47517471591297,1.7613244046783336,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
262,51341948.30082153,85.37358444540442,1439.466629491011,85.90403907741761,1.7184471307027391,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
263,51341970.3223079,84.75667259378592,1426.3238224986735,77.61439653896568,1.7463221460924414,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
264,51341979.38461554,86.93028579787193,1418.9184149184193,73.68263392337214,1.8475714909254202,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
265,51341968.928790465,92.65210019635877,1419.8587264994014,77.31475007926178,2.0091544251085796,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
266,51341946.2127709,99.97655193230348,1428.1836277902894,84.23519195849872,2.15537908786452,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
267,51341921.9487181,106.28226714985333,1442.0396270396313,88.29801853875678,2.194890838244768,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
268,51341904.076048955,109.5729661962955,1459.7826568622681,85.26652914619979,2.0653205160385335,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
269,51341889.44320271,110.352746231477,1480.6063473382096,78.54098450095107,1.8202408839857687,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
270,51341872.12587428,109.75079861838482,1503.9137529137574,73.43088567162387,1.5422101855641137,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
271,51341847.45604168,108.84520901315035,1529.4244421320145,73.72944089067595,1.3083879496853017,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
272,51341815.79081561,108.50964024448275,1558.1240399232893,77.16468704594328,1.174338846997447,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
273,51341778.7435899,109.56664943423563,1591.3146853146905,79.9483681891064,1.1902288335827609,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
274,51341737.897419706,112.39429430471684,1629.6692767594036,79.4200146731664,1.3825162267323696,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
275,51341694.71400543,115.59263498005134,1671.3437504149201,77.43030205640648,1.6828287885730693,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
276,51341650.62470879,117.3172321848184,1713.8648018648069,76.95769219843041,1.999086642440572,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
277,51341607.2624044,116.42117781706354,1754.6880562866731,80.14378474770541,2.2480984233934014,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
278,51341567.066018656,114.54768846869771,1790.984857234293,85.78273050815254,2.3822268133813287,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
279,51341532.675990835,114.03751190509813,1819.8554778554833,91.83181807255632,2.362723006076936,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
280,51341505.622073546,116.44348448836966,1840.0019635174008,96.51919429478926,2.176805824866681,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
281,51341482.99127256,120.16679696752762,1856.533448464567,99.15643907307593,1.9155646119925165,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
282,51341460.75990692,122.8207286883149,1876.160839160845,99.32599056672883,1.6960563394102683,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
283,51341435.40323485,123.01294797637219,1903.5012751742759,97.23136696949592,1.6146967072818823,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
284,51341405.39227116,123.3286790769312,1934.7968284896183,95.56040661286673,1.6853363285937726,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
285,51341369.69696985,127.34753521512148,1964.19580419581,97.62202786276613,1.9011845445384736,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
286,51341327.942662194,137.5123211525899,1987.9427760687042,105.14229219194432,2.2234700651920845,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
287,51341282.376188666,151.71860779705278,2010.667392631816,113.5158335004525,2.48549907616497,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
288,51341235.899767056,166.72515759274395,2039.0955710955773,116.55442879516711,2.488597131951062,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
289,51341187.74548191,180.59873627975495,2079.965296455286,110.33860717963276,2.1153998493835084,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
290,51341122.46488481,196.63812278160864,2140.0628248457106,100.02390614406647,1.57378309465232,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
291,51341020.9393941,219.45009931768584,2226.1864801864867,93.03461527535354,1.1529327962867237,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
292,51340870.08024579,251.2985528063946,2343.4623767098606,94.84901787969325,1.073328489128742,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
293,51340680.91794654,285.0757889622527,2490.327789898528,103.1613721405415,1.2806241332715764,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
294,51340470.512820676,311.33121819880495,2663.547785547794,113.71992996066828,1.6517672951212234,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
295,51340253.406038694,323.7221178819182,2858.8222510090345,122.74392722462989,2.069186865459096,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
296,51340034.06215586,328.33723318674595,3067.590359857902,128.33653574412776,2.437237032568271,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
297,51339814.42657359,334.37317624076314,3280.226107226117,129.07191131264966,2.66575330910724,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
298,51339593.12215655,349.18377790892225,3490.951373290141,124.80306329400725,2.703150629051696,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
299,51339355.481622316,372.751744006084,3709.3795784053946,120.49841533330792,2.6521616116461297,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
300,51339083.51515167,403.2169990845861,3948.9720279720395,122.405244645983,2.654098297452229,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
301,51338766.13874708,437.601477413288,4219.580837372379,134.6462276461793,2.796232156479243,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
302,51338419.891697705,468.45515212713485,4516.621361917288,152.8456375429054,2.9496723765266553,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
303,51338068.21911438,487.21000607759333,4831.899766899782,170.50314674388522,2.9314875748415066,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
304,51337730.865288936,488.811763044899,5155.70904653752,182.7459026995825,2.6315204580879676,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
305,51337412.77123728,482.2611105243627,5472.2895107467375,191.2109530314197,2.2307100905987154,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
306,51337115.17715633,480.0724769400643,5764.368298368316,199.16282040355898,1.982769626123556,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
307,51336834.98941005,491.7382788661148,6022.989175217166,208.9681665979268,2.0784909387640673,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
308,51336551.77903054,514.6628854767512,6272.4624150043455,219.40220986750666,2.4569807840289233,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
309,51336240.78321694,543.2286540962416,6545.414918414939,228.34230758304622,2.9944246377785704,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
310,51335885.36665999,572.4212565489678,6863.890153483159,235.5076238126681,3.577827836958066,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
311,51335501.4040168,599.6396226597658,7207.597857639695,247.98454941399405,4.137475162850905,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
312,51335112.89743605,622.8859967535845,7545.664335664358,274.7012819420208,4.614471257825195,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
313,51334739.80588652,641.5569247904358,7854.35593475605,320.08669534785696,4.958080254743149,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
314,51334385.91561719,660.6261592705807,8138.499171790026,370.5723691670597,5.150204248443418,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
315,51334050.969697125,686.4617543293424,8410.060606060631,408.0905593312985,5.180904824258763,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0
316,51333729.160550274,723.6880901651949,8682.902372709048,419.91764801239106,5.094860509202329,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
317,51333392.47802024,769.9548512292167,8978.468910263804,414.70652234274957,5.155217597008804,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
318,51333007.36130552,821.1680480356364,9320.100233100262,406.4541956949349,5.679739323093266,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
319,51332549.39107416,873.2659543295528,9725.487479527488,405.7245128621475,6.894500800594272,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
320,51332030.71387233,922.315896779543,10189.726283589356,409.3486443201466,8.65882465354431,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
321,51331472.617715776,964.417465285054,10702.263403263436,410.7245919653312,10.74034538369934,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
322,51330892.90098502,996.1042612449601,11252.241639941776,406.6044587369458,12.912176733584715,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
323,51330295.403519794,1015.6459320558464,11827.58796867431,407.1567517456175,14.969349408803296,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
324,51329680.475524634,1021.7461366137256,12415.925407925446,425.90407914481847,16.71237335572733,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
325,51329055.18749558,1015.0881310006033,13001.899237058891,470.6197770632962,17.968880970612677,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
326,51328453.49109462,1004.2735600424562,13558.24377903556,526.0800935308976,18.674994449249706,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
327,51327916.05827522,999.8836657512546,14054.715617715661,571.3120045527443,18.79395843731242,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
328,51327468.31380959,1009.3612241095035,14473.65187198002,591.066022270562,18.370593735716113,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
329,51327074.693744764,1027.595146981848,14847.711800791916,592.9868033724922,17.776025766341373,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
330,51326684.386946544,1046.335880203469,15222.135198135245,590.4425406832804,17.462956106310084,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0
331,51326259.82869933,1058.222131188742,15629.969921831273,594.971671487765,17.77109783566716,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
332,51325816.439961985,1059.4456536688201,16055.496085050781,610.7936109111564,18.58821004614958,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
333,51325382.88811204,1047.086462954052,16470.801864801913,640.2980185387585,19.689063332417316,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
334,51324984.99005933,1019.939321530133,16851.112919672978,683.8630297052218,20.85819142824895,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0
