4.600000000000000000e+01,8.429831596199032664e+07,3.390389177723473040e+02,1.015098488662519003e+03,4.676797044462079889e+00,7.231456089572374069e+00
4.700000000000000000e+01,8.429789387547960877e+07,4.518172859298346680e+02,1.322031835485403917e+03,6.573715738157155819e+00,7.709333139514265909e+00
4.800000000000000000e+01,8.429737846386972070e+07,5.579648991227303441e+02,1.731269915157311289e+03,6.369819940917638590e+00,7.939145952809139928e+00
4.900000000000000000e+01,8.429676397272013128e+07,6.432893778450296622e+02,2.263480647385657448e+03,3.504825295613115621e+00,7.760079220706263214e+00
5.000000000000000000e+01,8.429601301127992570e+07,7.364629487502576239e+02,2.923245750624085304e+03,1.903038303636347628e+00,7.384632280805960569e+00
5.100000000000000000e+01,8.429508027972052991e+07,8.768739900318223590e+02,3.711125393012795485e+03,6.609913181010885985e+00,7.118633132296318777e+00
5.200000000000000000e+01,8.429392079912061989e+07,1.093583037240656950e+03,4.640698732172385462e+03,1.968806358383346833e+01,7.238696286717619444e+00
5.300000000000000000e+01,8.429249087418767810e+07,1.374339255357796446e+03,5.777620883645046888e+03,3.126874092849357112e+01,7.904582305018915456e+00
5.400000000000000000e+01,8.429074713053639233e+07,1.696563966721801762e+03,7.200565952453364844e+03,2.850035607145383310e+01,9.246838260501455409e+00
5.500000000000000000e+01,8.428865138609550893e+07,2.042594527688730295e+03,8.964668269526415315e+03,1.194794033399267974e+01,1.141081684008360853e+01
5.600000000000000000e+01,8.428618622804972529e+07,2.414432430684628798e+03,1.103090306941920971e+04,3.584300689665158757e+01,1.460109318515222476e+01
5.700000000000000000e+01,8.428333943589769304e+07,2.818995202153040282e+03,1.333670581259324535e+04,1.678336894047878047e+02,1.903704805071127737e+01
5.800000000000000000e+01,8.428011359252583981e+07,3.259504755417341130e+03,1.583746593155088158e+04,4.466878990078412244e+02,2.475653807342890289e+01
5.900000000000000000e+01,8.427657049437133968e+07,3.724400551320240538e+03,1.856038874695792038e+04,7.956526568715818257e+02,3.107132341662994435e+01
6.000000000000000000e+01,8.427278674125900865e+07,4.198426437584280393e+03,2.155063355152100848e+04,1.109094761665862507e+03,3.711164012530340273e+01
6.100000000000000000e+01,8.426884177285386622e+07,4.655861505397331712e+03,2.482559720772391302e+04,1.316317622078396880e+03,4.245846084361019734e+01
6.200000000000000000e+01,8.426482638818146288e+07,5.029125819808577944e+03,2.829162685715873886e+04,1.486371086868342672e+03,4.849570461239900965e+01
6.300000000000000000e+01,8.426083422610747814e+07,5.240174689332535308e+03,3.182730721119470036e+04,1.723241614812717671e+03,5.705802707169041810e+01
6.400000000000000000e+01,8.425697933306796849e+07,5.249440188998029953e+03,3.529824258397563244e+04,2.085525748589315754e+03,6.946606035721855221e+01
6.500000000000000000e+01,8.425345738578020036e+07,5.171261459891139566e+03,3.851811570074387419e+04,2.450260366479031291e+03,8.498434258757174575e+01
6.600000000000000000e+01,8.425048446853172779e+07,5.158454409612255404e+03,4.128762888951640343e+04,2.649092430663535652e+03,1.023633883770518622e+02
6.700000000000000000e+01,8.424813344412900507e+07,5.313540611720497509e+03,4.353586443113053247e+04,2.579127319872231510e+03,1.200311581633564089e+02
6.800000000000000000e+01,8.424590428945387900e+07,5.537864303609904709e+03,4.570542441770488222e+04,2.399304079025454485e+03,1.351253956777652832e+02
6.900000000000000000e+01,8.424315375990702212e+07,5.682475388633235525e+03,4.836729089417843352e+04,2.334020169591274225e+03,1.444612904749540405e+02
7.000000000000000000e+01,8.423949255812022090e+07,5.636643721646743870e+03,5.185151099803869147e+04,2.554561686611768437e+03,1.467331233951533420e+02
7.100000000000000000e+01,8.423554717564956844e+07,5.442518963520627949e+03,5.552439223696738190e+04,3.019769259425055225e+03,1.481515404208141149e+02
7.200000000000000000e+01,8.423219805128231645e+07,5.180470726628572265e+03,5.851130721119478403e+04,3.635372150943259840e+03,1.568062788199424631e+02
7.300000000000000000e+01,8.423014877344784141e+07,4.919846304268074164e+03,6.013844282972459041e+04,4.297461878276608331e+03,1.774831897848533515e+02
7.400000000000000000e+01,8.422939552914427221e+07,4.685903713431866890e+03,6.053524323665421252e+04,4.863578975327727676e+03,2.017525802050975301e+02
7.500000000000000000e+01,8.422975765501190722e+07,4.492878652036495623e+03,6.003196688485446066e+04,5.181626230197342920e+03,2.178808708945346950e+02
7.600000000000000000e+01,8.423099966130761802e+07,4.338999599589903482e+03,5.897379310079710558e+04,5.151799187250178875e+03,2.177544546344192895e+02
7.700000000000000000e+01,8.423266675275458395e+07,4.158466161965618085e+03,5.776558470535776723e+04,4.883464415906946670e+03,2.077396120755848301e+02
7.800000000000000000e+01,8.423424930769255757e+07,3.869470726628567718e+03,5.682712539301296056e+04,4.538281241852352650e+03,1.978225958362595804e+02
7.900000000000000000e+01,8.423538458969753981e+07,3.432150769981511075e+03,5.641708981445078098e+04,4.252126812268120375e+03,1.960505556443494299e+02
8.000000000000000000e+01,8.423629740329052508e+07,2.974424124178532111e+03,5.614971644520533300e+04,4.057749560324022241e+03,2.027142296664706294e+02
8.100000000000000000e+01,8.423735943822869658e+07,2.666153710311548366e+03,5.547813471702227980e+04,3.962115740686850131e+03,2.161652531789170268e+02
8.200000000000000000e+01,8.423883502445176244e+07,2.621315783682890924e+03,5.403115192902948183e+04,3.960759327836436569e+03,2.337561575830005722e+02
8.300000000000000000e+01,8.424055905262929201e+07,2.730339936436550488e+03,5.214028684988362511e+04,4.003485175504790277e+03,2.488430587801051388e+02
8.400000000000000000e+01,8.424225905361330509e+07,2.827769094926932667e+03,5.031273611562365841e+04,4.028665857236966986e+03,2.537829687966326730e+02
8.500000000000000000e+01,8.424373866024795175e+07,2.787446110760636202e+03,4.891850531529283035e+04,3.993461426438343551e+03,2.439345494487001815e+02
8.600000000000000000e+01,8.424510591334572434e+07,2.640413536553032372e+03,4.777883584995180718e+04,3.930181855955591800e+03,2.266630617112851667e+02
8.700000000000000000e+01,8.424654495571121573e+07,2.457013850171686954e+03,4.657777807366560592e+04,3.889924598495707414e+03,2.123354163490801341e+02
8.800000000000000000e+01,8.424820313590475917e+07,2.294446398434880848e+03,4.507689661586090369e+04,3.899268207043419807e+03,2.082605237923942241e+02
8.900000000000000000e+01,8.425008062550969422e+07,2.157338003963761366e+03,4.334781320741112722e+04,3.886715635694398316e+03,2.095152931340025759e+02
9.000000000000000000e+01,8.425214080186505616e+07,2.037172358330193902e+03,4.153966385455137060e+04,3.756250938822047374e+03,2.081186331322969068e+02
9.100000000000000000e+01,8.425432404175311327e+07,1.925287984633214819e+03,3.978427294228676328e+04,3.449863720545938122e+03,1.985412493149329123e+02
9.200000000000000000e+01,8.425647871972885728e+07,1.812442732080554606e+03,3.814421837070252514e+04,3.061565783970314442e+03,1.850610342866224016e+02
9.300000000000000000e+01,8.425843020979046822e+07,1.689249281407116086e+03,3.666476641865391866e+04,2.723374481945588286e+03,1.744076774213411056e+02
9.400000000000000000e+01,8.426006152450382710e+07,1.551173100417375508e+03,3.536155901753118087e+04,2.536565846821742525e+03,1.711851813072255766e+02
9.500000000000000000e+01,8.426148623070549965e+07,1.413090805194100540e+03,3.413174070886452682e+04,2.479450628947052337e+03,1.714948013890551408e+02
9.600000000000000000e+01,8.426287553379979730e+07,1.294731798889632273e+03,3.284283168671917520e+04,2.499598258169363817e+03,1.693121063257699745e+02
9.700000000000000000e+01,8.426437335587333143e+07,1.209169968461310418e+03,3.139057607466525587e+04,2.548534184255019682e+03,1.603715491916706242e+02
9.800000000000000000e+01,8.426601448574216664e+07,1.142857136086468927e+03,2.978361371429257269e+04,2.593607936644348229e+03,1.474431207224995148e+02
9.900000000000000000e+01,8.426780642890468240e+07,1.075589607747440596e+03,2.805880837669585162e+04,2.606125064696170284e+03,1.350556960693596409e+02
1.000000000000000000e+02,8.426973492578497529e+07,9.957489906196806260e+02,2.625960897627166923e+04,2.564901296522024495e+03,1.268226015020533168e+02
1.010000000000000000e+02,8.427169865650960803e+07,9.260580966511347469e+02,2.445580500062396823e+04,2.478793075244307147e+03,1.226949677651804365e+02
1.020000000000000000e+02,8.427357453613078594e+07,8.978250389828713196e+02,2.272377108065853827e+04,2.364167022738127343e+03,1.217083767220402564e+02
1.030000000000000000e+02,8.427526279413515329e+07,9.290514185576461159e+02,2.113804504896324943e+04,2.229629320518869463e+03,1.224877266984460533e+02
1.040000000000000000e+02,8.427675691774697602e+07,9.845127875249644376e+02,1.976581754485427518e+04,2.052744388663012614e+03,1.220151818702670425e+02
1.050000000000000000e+02,8.427807370862495899e+07,1.015678185836018201e+03,1.867244240932985849e+04,1.803316206887310045e+03,1.168622228758863884e+02
1.060000000000000000e+02,8.427922138701374829e+07,9.878992209506147901e+02,1.789042049407639570e+04,1.477120983368683710e+03,1.051799377395896613e+02
1.070000000000000000e+02,8.428017384750184417e+07,9.220577703630192445e+02,1.732084069353286031e+04,1.173823840124733579e+03,9.143784402927178689e+01
1.080000000000000000e+02,8.428089640326365829e+07,8.529182790761112756e+02,1.683193891282635741e+04,1.019062127633228783e+03,8.168506669873012527e+01
1.090000000000000000e+02,8.428139045674081147e+07,8.069592741944650243e+02,1.631351406629693884e+04,1.091063880276811688e+03,8.001368831300887052e+01
1.100000000000000000e+02,8.428180176744358242e+07,7.775156112294323520e+02,1.574161710513638900e+04,1.278419868057615531e+03,8.268762188213976572e+01
1.110000000000000000e+02,8.428231218414944410e+07,7.496362277940595504e+02,1.511386198974942636e+04,1.422311544882646785e+03,8.401373802740144470e+01
1.120000000000000000e+02,8.428304899158440530e+07,7.123489416371102152e+02,1.443488968842694521e+04,1.405917179911029962e+03,7.986025551863527028e+01
1.130000000000000000e+02,8.428392121826881170e+07,6.705970910502160223e+02,1.373744920100453601e+04,1.280402303310363322e+03,7.234078571993360640e+01
1.140000000000000000e+02,8.428478332867158949e+07,6.333028944607259518e+02,1.306131653520396685e+04,1.138929260500361806e+03,6.513028814395151755e+01
1.150000000000000000e+02,8.428551925507214665e+07,6.075888044812629687e+02,1.244017345156616466e+04,1.054029184267461687e+03,6.096113744361157671e+01
1.160000000000000000e+02,8.428613080099181831e+07,5.933782104655458625e+02,1.188332472190869703e+04,1.015708356864978668e+03,5.879536883290637661e+01
1.170000000000000000e+02,8.428664923776249588e+07,5.887947359525672937e+02,1.139398087086829764e+04,9.933418479129486514e+02,5.665243266609600425e+01
1.180000000000000000e+02,8.428710668397596478e+07,5.899951030840892372e+02,1.096998039753020566e+04,9.622341263804398750e+02,5.311404694108411206e+01
1.190000000000000000e+02,8.428753864726383984e+07,5.852684284129503567e+02,1.058767369877370220e+04,9.214072586326502687e+02,4.901100023034888409e+01
1.200000000000000000e+02,8.428798148251774907e+07,5.609369270947582891e+02,1.021803914592656838e+04,8.758127103838107814e+02,4.573634875001205558e+01
1.210000000000000000e+02,8.428845870271462202e+07,5.104127014446193016e+02,9.838696252762189033e+03,8.298514341211733836e+02,4.434454696923738481e+01
1.220000000000000000e+02,8.428894245317284763e+07,4.554674024156333871e+02,9.453829102836329184e+03,7.857223294240772020e+02,4.453564236935675069e+01
1.230000000000000000e+02,8.428939203729629517e+07,4.249625681203989984e+02,9.074262922150341183e+03,7.450737826448826127e+02,4.567108068474398408e+01
1.240000000000000000e+02,8.428977592189860344e+07,4.377121641091595734e+02,8.711965625143262514e+03,7.094357433037408782e+02,4.697221872839968171e+01
1.250000000000000000e+02,8.429009922743298113e+07,4.723398656827391164e+02,8.383475880004831197e+03,6.798644135919649898e+02,4.710005762783126215e+01
1.260000000000000000e+02,8.429037623776249588e+07,4.974217755796065603e+02,8.106475043362458564e+03,6.572975588686585979e+02,4.457550958917288142e+01
1.270000000000000000e+02,8.429062309773533046e+07,4.893482906753764610e+02,7.888702885584239084e+03,6.422060542242574002e+02,3.865268408524964627e+01
1.280000000000000000e+02,8.429086339614017308e+07,4.557669843942452417e+02,7.698132832000971575e+03,6.331932136745258504e+02,3.151847965565050558e+01
1.290000000000000000e+02,8.429112258275084198e+07,4.121397242975550625e+02,7.492796721684134354e+03,6.283954609665605631e+02,2.609299210665535895e+01
1.300000000000000000e+02,8.429141877401304245e+07,3.723740446156913890e+02,7.242070071024839308e+03,6.242499030690242989e+02,2.453961813515461898e+01
1.310000000000000000e+02,8.429174075306011736e+07,3.441601462552143289e+02,6.960703105692743520e+03,6.103963798368442895e+02,2.599495800048059380e+01
1.320000000000000000e+02,8.429206996969722211e+07,3.336338967917273521e+02,6.674789728677139465e+03,5.747754143465137986e+02,2.883891285257610448e+01
1.330000000000000000e+02,8.429238629477483034e+07,3.434637894504339783e+02,6.408849305806684242e+03,5.117813615799373679e+02,3.161841821901959904e+01
1.340000000000000000e+02,8.429266328332428634e+07,3.624488200549373573e+02,6.181103054267497100e+03,4.416239041406644219e+02,3.354854713793210408e+01
1.350000000000000000e+02,8.429287291142216325e+07,3.759206100784407454e+02,6.008197654085062823e+03,3.909665565376555492e+02,3.401140702507029090e+01
1.360000000000000000e+02,8.429299903488878906e+07,3.731318058905646922e+02,5.898515919389429655e+03,3.787124297922677556e+02,3.261260602997690228e+01
1.370000000000000000e+02,8.429307302851949632e+07,3.590191534465997734e+02,5.827385200728913333e+03,3.927230209754437738e+02,2.985175523733900249e+01
1.380000000000000000e+02,8.429313814685340226e+07,3.424404235982541422e+02,5.761868982756390324e+03,4.130994236705226399e+02,2.645196646562970955e+01
1.390000000000000000e+02,8.429322938842901587e+07,3.302458478378185873e+02,5.675271041810736278e+03,4.239892892979556791e+02,2.311304192493658149e+01
1.400000000000000000e+02,8.429334872778268158e+07,3.212555002199144383e+02,5.565856320974809023e+03,4.257265006266431442e+02,2.044154539180487262e+01
1.410000000000000000e+02,8.429348988345013559e+07,3.122819154397459442e+02,5.438130055017461018e+03,4.226914982625972925e+02,1.902073103439425950e+01
1.420000000000000000e+02,8.429364048175838590e+07,3.035887274090688379e+02,5.300502267127752020e+03,4.182382733503637837e+02,1.919662361365353576e+01
1.430000000000000000e+02,8.429376378019936383e+07,3.092439669058466620e+02,5.177002134175574611e+03,4.116150191886204652e+02,2.036633026168797045e+01
1.440000000000000000e+02,8.429381694405619800e+07,3.467667639245945566e+02,5.095563621451027757e+03,4.010434796145785299e+02,2.168972870339193193e+01
1.450000000000000000e+02,8.429376805361431837e+07,4.252097889501023928e+02,5.080153073102544113e+03,3.861643035005360503e+02,2.242687002883503666e+01
1.460000000000000000e+02,8.429362884916810691e+07,5.197598744282581720e+02,5.138866348711871069e+03,3.722937598591392998e+02,2.223849878878783315e+01
1.470000000000000000e+02,8.429342198601424694e+07,5.971373932952245696e+02,5.275831686719093341e+03,3.661670227381215454e+02,2.088553289919612510e+01
1.480000000000000000e+02,8.429317318214210868e+07,6.323196398183631572e+02,5.485568127469200590e+03,3.725521295217022271e+02,1.838561097603372474e+01
1.490000000000000000e+02,8.429292040631200373e+07,6.333115935898316593e+02,5.724157918926827733e+03,3.883485709400451356e+02,1.578325443538656359e+01
1.500000000000000000e+02,8.429270468997694552e+07,6.163751555329869234e+02,5.938074110961520091e+03,4.084887010598000074e+02,1.437970539336860654e+01
1.510000000000000000e+02,8.429255643943668902e+07,5.948300113751255367e+02,6.088994995765677231e+03,4.267222959343657180e+02,1.502091013923346807e+01
1.520000000000000000e+02,8.429246356037779152e+07,5.702269860593044086e+02,6.199419834823123892e+03,4.320688195641367884e+02,1.673163165479340009e+01
1.530000000000000000e+02,8.429240333333358169e+07,5.411746893325204155e+02,6.307053131940541789e+03,4.123651579362568782e+02,1.808133709500031117e+01
1.540000000000000000e+02,8.429235223511055112e+07,5.077521440199516860e+02,6.440299300639958346e+03,3.637106116526868504e+02,1.801048302874625051e+01
1.550000000000000000e+02,8.429228352760787308e+07,4.759200252595009033e+02,6.590362393304786565e+03,3.152541397746569487e+02,1.694348368068385469e+01
1.560000000000000000e+02,8.429216966899792850e+07,4.531094212672521735e+02,6.739146372033782427e+03,3.044071159782146765e+02,1.567574268940590265e+01
1.570000000000000000e+02,8.429200099230602384e+07,4.440001036640784378e+02,6.865595211119691157e+03,3.565878730340955940e+02,1.483215605609245813e+01
1.580000000000000000e+02,8.429183932996925712e+07,4.422665776900091146e+02,6.936812933631200394e+03,4.492425800917870902e+02,1.435558923227273631e+01
1.590000000000000000e+02,8.429176438927765191e+07,4.388320319898627986e+02,6.916943574830985199e+03,5.478243653954646106e+02,1.401840003206323892e+01
1.600000000000000000e+02,8.429183595564273000e+07,4.268219521785641177e+02,6.782320248872797492e+03,6.232586029582309948e+02,1.365120315250691974e+01
1.610000000000000000e+02,8.429203412696197629e+07,4.081710117514620038e+02,6.558032385474717557e+03,6.683596498688990550e+02,1.331764082235255131e+01
1.620000000000000000e+02,8.429231907925432920e+07,3.870161811740118765e+02,6.281358493245902537e+03,6.814141089852085997e+02,1.313961215327535825e+01
1.630000000000000000e+02,8.429265147580921650e+07,3.675292817191772770e+02,5.987937966194415822e+03,6.618567573719517441e+02,1.320783539399649165e+01
1.640000000000000000e+02,8.429299392899781466e+07,3.540215378899563916e+02,5.706853739923934882e+03,6.137150689221286939e+02,1.348830534142081916e+01
1.650000000000000000e+02,8.429330953846180439e+07,3.508390249968555850e+02,5.465549635437041616e+03,5.421646917357909388e+02,1.391583592949913495e+01
1.660000000000000000e+02,8.429356696474276483e+07,3.594130369104932470e+02,5.285865343278110231e+03,4.553891103886344922e+02,1.437541654478095055e+01
1.670000000000000000e+02,8.429375711198225617e+07,3.695157417419346189e+02,5.167224032158695991e+03,3.736031553589300529e+02,1.455273838421063992e+01
1.680000000000000000e+02,8.429387644522169232e+07,3.680045261623567399e+02,5.103444740332146466e+03,3.200294936005923319e+02,1.408366809733130154e+01
1.690000000000000000e+02,8.429392573653261364e+07,3.475852596858557035e+02,5.084612623362875638e+03,3.112959218758920770e+02,1.277731232900617542e+01
1.700000000000000000e+02,8.429392298610673845e+07,3.243577431982033659e+02,5.085877306059558578e+03,3.376507561805246382e+02,1.113573770537909624e+01
1.710000000000000000e+02,8.429389050116574764e+07,3.202702604280909782e+02,5.078654530541936765e+03,3.827474423185411752e+02,9.834250847914042026e+00
1.720000000000000000e+02,8.429385027940705419e+07,3.489871450342882895e+02,5.042625246202574090e+03,4.307675065413610014e+02,9.348345054184470371e+00
1.730000000000000000e+02,8.429382308043076098e+07,3.910369303958801765e+02,4.990531231525326803e+03,4.680047968898747399e+02,9.354260326201700337e+00
1.740000000000000000e+02,8.429382935431261361e+07,4.186641998220305823e+02,4.943379472266878111e+03,4.812812418523409406e+02,9.328423342086534120e+00
1.750000000000000000e+02,8.429387929787380993e+07,4.135174041752190988e+02,4.917042617640825483e+03,4.632272269784323839e+02,8.922527296121621987e+00
1.760000000000000000e+02,8.429394209491717815e+07,3.948604645311893364e+02,4.906855970688438902e+03,4.297069660634799675e+02,8.489331447237050909e+00
1.770000000000000000e+02,8.429397667599093914e+07,3.913611695190002706e+02,4.903020497907902609e+03,4.023931299642288764e+02,8.556861570524763039e+00
1.780000000000000000e+02,8.429395170772311091e+07,4.229109978462458912e+02,4.901406524760797765e+03,3.965286055098566749e+02,9.453798668894435764e+00
1.790000000000000000e+02,8.429387480106070638e+07,4.742961885346576310e+02,4.920561812562276828e+03,4.016371434192703873e+02,1.071144465652668920e+01
1.800000000000000000e+02,8.429376330303055048e+07,5.215266706845017097e+02,4.984703481590887350e+03,4.008127103838093035e+02,1.166175667541987337e+01
1.810000000000000000e+02,8.429363066420774162e+07,5.469480371628819739e+02,5.110565295541094201e+03,3.820053030890198329e+02,1.182480633947477600e+01
1.820000000000000000e+02,8.429347474936087430e+07,5.582485359042535720e+02,5.284947591771032421e+03,3.525890381972765226e+02,1.147312315020192308e+01
1.830000000000000000e+02,8.429328952680678666e+07,5.694520786099099041e+02,5.487167351054758001e+03,3.247940623651610963e+02,1.106735108101427834e+01
1.840000000000000000e+02,8.429306788106596470e+07,5.917506702363631348e+02,5.701885479952450623e+03,3.095354576459326381e+02,1.095497609651910409e+01
1.850000000000000000e+02,8.429279836147317290e+07,6.250086887610026452e+02,5.935138588168799288e+03,3.124680476795601294e+02,1.103085212610085541e+01
1.860000000000000000e+02,8.429246843356668949e+07,6.662586054164369216e+02,6.198307211194620322e+03,3.379315915026902530e+02,1.107667509033828779e+01
1.870000000000000000e+02,8.429207816713728011e+07,7.103505474732525045e+02,6.496084061831494182e+03,3.864759990436417070e+02,1.092990426437631868e+01
1.880000000000000000e+02,8.429167804898527265e+07,7.434052663539483774e+02,6.806410562124061471e+03,4.434917837974216468e+02,1.065105234162450465e+01
1.890000000000000000e+02,8.429133117016342282e+07,7.493611695190012369e+02,7.100540311427723282e+03,4.905796101507092999e+02,1.035639537005856603e+01
1.900000000000000000e+02,8.429108072717139125e+07,7.211578157949589922e+02,7.355900569501661266e+03,5.140371710827188281e+02,1.018492212080341375e+01
1.910000000000000000e+02,8.429089033829650283e+07,6.877393694726511058e+02,7.574613237720162942e+03,5.189502739428041878e+02,1.036647225758072466e+01
1.920000000000000000e+02,8.429070372727298737e+07,6.870511462089779116e+02,7.764973877861290930e+03,5.151017546728539855e+02,1.115359816726136621e+01
1.930000000000000000e+02,8.429047573010115325e+07,7.426429462519922708e+02,7.939691072197077119e+03,5.113330776765057522e+02,1.261045261443456944e+01
